"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id_clean","gene_symbol"
"ENSG00000212769.5",1.72091586517629,1.02302062776907,0.451209801945835,2.26728369675771,0.0233729007536787,0.0548753252836483,"ENSG00000212769",NA
"ENSG00000187624.9",183.675595020207,0.484138105634924,0.213541987911916,2.26717991327601,0.0233792373732947,0.0548855498515284,"ENSG00000187624","LIAT1"
"ENSG00000228252.9",21.126577206367,1.04463961136467,0.460771509780734,2.26715321843961,0.0233808674982669,0.0548859872759428,"ENSG00000228252",NA
"ENSG00000251118.1",1.33146299681306,1.22504456517303,0.540378950523793,2.26701014905482,0.0233896057373498,0.054903109731729,"ENSG00000251118",NA
"ENSG00000244009.1",3.70314118562487,0.746307983655998,0.329225622899122,2.26685874897615,0.0233988558766773,0.0549214315974245,"ENSG00000244009",NA
"ENSG00000166123.14",3677.65984257232,-0.734066526899119,0.323875688553373,-2.26650703601097,0.0234203568542853,0.0549685044030163,"ENSG00000166123","GPT2"
"ENSG00000284651.1",2.589536845159,1.18258101616297,0.521771338776636,2.26647369887294,0.0234223957154236,0.0549698958588608,"ENSG00000284651",NA
"ENSG00000260086.3",38.1052719563932,-0.44949296771738,0.198347859016997,-2.26618512518888,0.023440050990628,0.0550079349594865,"ENSG00000260086","LOC105371240"
"ENSG00000167117.10",1.62348899312402,1.5208436029307,0.671195019414412,2.26587438663887,0.0234590752527823,0.0550491818354642,"ENSG00000167117","ANKRD40CL"
"ENSG00000189280.3",92.2269674639419,1.1376249562716,0.502126205689378,2.26561558305791,0.0234749301415129,0.055082986811284,"ENSG00000189280","GJB5"
"ENSG00000223730.1",2.05294048311019,1.33474834030616,0.58916398042906,2.26549548961586,0.0234822904940397,0.0550968567541611,"ENSG00000223730",NA
"ENSG00000242973.6",1.22093185841819,-1.46441908949017,0.64643193213649,-2.2653879189572,0.0234888850437938,0.0551089282811715,"ENSG00000242973","TDRD6-AS1"
"ENSG00000198182.13",597.489437893495,0.341987775167406,0.15097144883214,2.2652480175086,0.0234974640161845,0.0551256538246885,"ENSG00000198182","ZNF607"
"ENSG00000081059.20",1120.73152221748,-0.579449083173914,0.255809003734625,-2.26516297203922,0.0235026804642817,0.0551310871189479,"ENSG00000081059","TCF7"
"ENSG00000170445.16",3111.12699117595,0.25125048751931,0.110918249045061,2.26518620409559,0.0235012553760123,0.0551310871189479,"ENSG00000170445","HARS1"
"ENSG00000260583.1",10.0862618589394,-0.685078235489745,0.30248507385019,-2.26483319249345,0.0235229177129094,0.0551751537518512,"ENSG00000260583","LINC00515"
"ENSG00000165246.14",0.82591923555836,-1.74900316758174,0.772268495554459,-2.26476047857684,0.0235273819087113,0.0551789503841318,"ENSG00000165246","NLGN4Y"
"ENSG00000186723.4",4.12711254407631,1.4891510752632,0.657542063774337,2.264723669107,0.0235296420683829,0.0551789503841318,"ENSG00000186723","OR10H1"
"ENSG00000198841.4",191.118328988408,0.345327335837961,0.152479724567492,2.26474265229348,0.0235284764471776,0.0551789503841318,"ENSG00000198841","KTI12"
"ENSG00000260000.2",81.934903535268,0.335571724867658,0.148174110283637,2.26471226468175,0.0235303423563635,0.0551789503841318,"ENSG00000260000",NA
"ENSG00000002330.14",431.465594028684,0.475082562851455,0.209785140905475,2.26461493316878,0.0235363197274396,0.0551895629434132,"ENSG00000002330","BAD"
"ENSG00000197258.5",190.172141693386,-0.519204348894718,0.229286209460038,-2.26443775278692,0.0235472041995214,0.0552116799879607,"ENSG00000197258",NA
"ENSG00000250115.2",0.686892002092934,-1.57962642324003,0.697626755419451,-2.26428589638921,0.0235565364550653,0.055230155010442,"ENSG00000250115",NA
"ENSG00000211964.3",1017.29129194171,1.27216055756438,0.561931285523682,2.26390768824843,0.0235797929910585,0.0552812723129872,"ENSG00000211964","IGHV3-48"
"ENSG00000234006.1",2.97604797406188,0.916835904261378,0.405031004938869,2.2636190639276,0.0235975542969493,0.0553195009002546,"ENSG00000234006","DDX39B-AS1"
"ENSG00000169733.12",1770.90102177561,0.355616231947684,0.157151844208223,2.2628829699033,0.023642904471187,0.0554223970815917,"ENSG00000169733","RFNG"
"ENSG00000234405.2",9.84839385730638,-0.631102473224157,0.278942980628897,-2.2624784169198,0.0236678608493757,0.0554774775057971,"ENSG00000234405",NA
"ENSG00000233024.7",1.16859266341316,1.58453415694038,0.700377465936201,2.26240025415769,0.0236726852481524,0.0554853646777553,"ENSG00000233024","NPIPA9"
"ENSG00000258461.5",1.96495412554596,-1.15653137917945,0.511210530891732,-2.26233872209567,0.0236764837592379,0.0554908464924432,"ENSG00000258461",NA
"ENSG00000119004.16",1985.60160752746,-0.257166348233736,0.113688058223139,-2.26203483684266,0.0236952510278934,0.0555314079172288,"ENSG00000119004","CYP20A1"
"ENSG00000250133.2",41.2716092797881,0.857247477487128,0.378982075030413,2.26197367624401,0.0236990297284747,0.0555368397933649,"ENSG00000250133","HOXC-AS2"
"ENSG00000126214.21",993.733293581381,-0.307413854387593,0.135911603191246,-2.26186614806552,0.0237056744364427,0.05554556297469,"ENSG00000126214","KLC1"
"ENSG00000234282.1",0.584668446749439,-1.57945997694812,0.698296669432756,-2.26187528322476,0.0237051098661032,0.05554556297469,"ENSG00000234282",NA
"ENSG00000250942.1",14.8687672855066,1.20167123884409,0.531280137741806,2.26184107682205,0.0237072239472554,0.0555457700064662,"ENSG00000250942","ENPP7P11"
"ENSG00000115677.17",42978.2973265417,0.289655628335878,0.12806785958703,2.26173553044384,0.0237137481316229,0.0555533551470143,"ENSG00000115677","HDLBP"
"ENSG00000134864.10",266.497691130163,0.472508236324245,0.208911311742362,2.26176472869483,0.0237119431315483,0.0555533551470143,"ENSG00000134864","GGACT"
"ENSG00000227953.7",33.7320453352801,0.742468962200458,0.328276572857358,2.26171778186278,0.0237148453853939,0.0555533551470143,"ENSG00000227953",NA
"ENSG00000233719.4",4.14877670099784,0.981587963544166,0.434031014387988,2.26156180320033,0.023724490201642,0.055572524186051,"ENSG00000233719","GOT2P3"
"ENSG00000188937.6",0.816143903826731,1.71090105480842,0.756574935815433,2.26137686277489,0.0237359302547673,0.0555958957877375,"ENSG00000188937","NYX"
"ENSG00000244198.7",157.586073127566,-0.625393765834925,0.276559888000376,-2.26133214891263,0.0237386968851693,0.055598950285855,"ENSG00000244198",NA
"ENSG00000230461.9",10.7254476997055,-1.30803791442843,0.578445429500217,-2.26129872883357,0.0237407649054824,0.0556003682775945,"ENSG00000230461","PROX1-AS1"
"ENSG00000250448.1",1.89026402063045,2.49462975897573,1.10321829375241,2.26122950743563,0.0237450487933426,0.055606975289775,"ENSG00000250448",NA
"ENSG00000265737.1",0.931736158269261,1.92511792421823,0.851375922229337,2.26118436515951,0.0237478428636862,0.0556100927967864,"ENSG00000265737",NA
"ENSG00000287246.1",0.549335365415707,-1.8460674200987,0.816426108595516,-2.2611567668683,0.0237495511937821,0.0556106676089699,"ENSG00000287246",NA
"ENSG00000204529.4",3.16927503750209,-1.71043892513693,0.756482517357458,-2.26104223943183,0.0237566415641845,0.0556238438693319,"ENSG00000204529",NA
"ENSG00000203709.12",547.9180755592,-0.848391800063701,0.375232192429906,-2.26097818145542,0.0237606081812896,0.0556297049954872,"ENSG00000203709",NA
"ENSG00000240954.1",6.0806636668824,0.779551761720013,0.344811637055961,2.26080467694162,0.023771354865274,0.0556514383054189,"ENSG00000240954","RPL4P1"
"ENSG00000145740.19",3176.72623952692,0.320717085627661,0.14186378939778,2.26073959386764,0.0237753871286058,0.055657450686246,"ENSG00000145740","SLC30A5"
"ENSG00000241280.1",3.35227169218749,1.80157444452765,0.797004758133037,2.26043122847572,0.0237945001696694,0.0556987637900236,"ENSG00000241280",NA
"ENSG00000140740.11",10824.3000533648,-0.279271834005983,0.123554471323917,-2.26031345538138,0.0238018034742762,0.0557124289806422,"ENSG00000140740","UQCRC2"
"ENSG00000173575.22",5754.3022614784,-0.250529683125897,0.110859284703845,-2.25988904578606,0.0238281379478299,0.0557702193683445,"ENSG00000173575","CHD2"
"ENSG00000207698.1",0.690962714567405,-1.53753631517027,0.680365457263208,-2.25986827925547,0.0238294271524404,0.0557702193683445,"ENSG00000207698","MIR32"
"ENSG00000039139.9",997.116125648759,0.911701247644222,0.403437252712606,2.25983406716703,0.0238315512011364,0.055771756889387,"ENSG00000039139","DNAH5"
"ENSG00000181744.9",1754.14633328456,-0.572933354100991,0.253547991590076,-2.25966433615961,0.0238420913355915,0.0557929887425369,"ENSG00000181744","DIPK2A"
"ENSG00000139323.14",1184.44776503164,0.292823646894136,0.129593946456887,2.259547262044,0.0238493638832674,0.0558040527137171,"ENSG00000139323","POC1B"
"ENSG00000262881.1",6.37916184422763,1.70141144565274,0.752989865340865,2.25954096325393,0.0238497552134621,0.0558040527137171,"ENSG00000262881",NA
"ENSG00000176248.9",2251.73048263448,0.345319843823813,0.152832868787143,2.25946058962458,0.0238547491420803,0.0558123023532856,"ENSG00000176248","ANAPC2"
"ENSG00000226471.6",111.518441623411,0.552732147442027,0.244634866122557,2.25941688608327,0.0238574649950632,0.0558152213543804,"ENSG00000226471",NA
"ENSG00000143669.14",3220.31433966536,-0.51149357920091,0.226385406469775,-2.25939289628725,0.0238589558980843,0.0558152743671183,"ENSG00000143669","LYST"
"ENSG00000258791.9",3.34809195754252,1.23845915017642,0.548156373173598,2.25931725103596,0.0238636575816025,0.0558194033327972,"ENSG00000258791","LINC00520"
"ENSG00000266232.1",1.56966160284934,1.53706617845019,0.680320731688953,2.25932579569389,0.0238631264534482,0.0558194033327972,"ENSG00000266232","MIR3178"
"ENSG00000260891.1",7.18251360298995,-0.532605649586922,0.235775331239185,-2.25895409323639,0.0238862406203522,0.0558653523552779,"ENSG00000260891",NA
"ENSG00000276434.1",7.74213171859495,0.813983429098092,0.360333973567032,2.25896942505941,0.023885286833314,0.0558653523552779,"ENSG00000276434",NA
"ENSG00000219682.4",6.50921998440184,-0.649740840903397,0.287702172711683,-2.258380028136,0.0239219767804256,0.0559454904526534,"ENSG00000219682",NA
